{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '房东的猫 陈粒 陈雪凝 谢春花 歌曲合集', 'song_url': 'https://music.163.com/playlist?id=2331414535', 'author': '迁徙H', 'author_home_page': 'https://music.163.com/playlist?id=2331414535', 'click': '2179万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '房东的猫 陈粒 陈雪凝 谢春花 歌曲合集', 'song_url': 'https://music.163.com/playlist?id=2331414535', 'author': '迁徙H', 'author_home_page': 'https://music.163.com/playlist?id=2331414535', 'click': '2179万'}
{'title': '苏打绿+五月天|一只喜欢寂寞，一只终结孤单', 'song_url': 'https://music.163.com/playlist?id=2488237163', 'author': '大圆老陈', 'author_home_page': 'https://music.163.com/playlist?id=2488237163', 'click': '411万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '房东的猫 陈粒 陈雪凝 谢春花 歌曲合集', 'song_url': 'https://music.163.com/playlist?id=2331414535', 'author': '迁徙H', 'author_home_page': 'https://music.163.com/playlist?id=2331414535', 'click': '2179万'}
{'title': '苏打绿+五月天|一只喜欢寂寞，一只终结孤单', 'song_url': 'https://music.163.com/playlist?id=2488237163', 'author': '大圆老陈', 'author_home_page': 'https://music.163.com/playlist?id=2488237163', 'click': '411万'}
{'title': '适合画画肝作业时听的歌', 'song_url': 'https://music.163.com/playlist?id=2362006321', 'author': 'chaz1', 'author_home_page': 'https://music.163.com/playlist?id=2362006321', 'click': '866万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '房东的猫 陈粒 陈雪凝 谢春花 歌曲合集', 'song_url': 'https://music.163.com/playlist?id=2331414535', 'author': '迁徙H', 'author_home_page': 'https://music.163.com/playlist?id=2331414535', 'click': '2179万'}
{'title': '苏打绿+五月天|一只喜欢寂寞，一只终结孤单', 'song_url': 'https://music.163.com/playlist?id=2488237163', 'author': '大圆老陈', 'author_home_page': 'https://music.163.com/playlist?id=2488237163', 'click': '411万'}
{'title': '适合画画肝作业时听的歌', 'song_url': 'https://music.163.com/playlist?id=2362006321', 'author': 'chaz1', 'author_home_page': 'https://music.163.com/playlist?id=2362006321', 'click': '866万'}
{'title': '耳朵喜欢你 好听到可以单曲循环', 'song_url': 'https://music.163.com/playlist?id=2232237850', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2232237850', 'click': '7796万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '春 日 放 空\xa0摸 鱼 指 南', 'song_url': 'https://music.163.com/playlist?id=2746898028', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2746898028', 'click': '12万'}
{'title': '失恋星球：当初所有的喜欢 都变成了心酸', 'song_url': 'https://music.163.com/playlist?id=2735228760', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2735228760', 'click': '204万'}
{'title': '四海八方 |细数那些走心的方言歌曲', 'song_url': 'https://music.163.com/playlist?id=2585778781', 'author': '选择隐姓埋名了', 'author_home_page': 'https://music.163.com/playlist?id=2585778781', 'click': '12万'}
{'title': '「奇妙的食光」BGM合集更新完结', 'song_url': 'https://music.163.com/playlist?id=2431814627', 'author': 'PlusFeng', 'author_home_page': 'https://music.163.com/playlist?id=2431814627', 'click': '72万'}
{'title': '如何让画画/写作业停不下来？', 'song_url': 'https://music.163.com/playlist?id=2274346473', 'author': '终将成为猫奴', 'author_home_page': 'https://music.163.com/playlist?id=2274346473', 'click': '253万'}
{'title': '『网易云热歌』热评10w+（持续更新）', 'song_url': 'https://music.163.com/playlist?id=2204388891', 'author': '-如意丶', 'author_home_page': 'https://music.163.com/playlist?id=2204388891', 'click': '14923万'}
{'title': '朗朗入耳的歌曲｜中文DJ版｜音魂不散', 'song_url': 'https://music.163.com/playlist?id=2399099637', 'author': '借風擁妳', 'author_home_page': 'https://music.163.com/playlist?id=2399099637', 'click': '454万'}
{'title': 'S.H.E全专辑正序集', 'song_url': 'https://music.163.com/playlist?id=2121558366', 'author': '雨不飄', 'author_home_page': 'https://music.163.com/playlist?id=2121558366', 'click': '491万'}
{'title': '谁说翻唱不好听', 'song_url': 'https://music.163.com/playlist?id=2433860552', 'author': '苏鶍', 'author_home_page': 'https://music.163.com/playlist?id=2433860552', 'click': '2047万'}
{'title': '这样的串烧 你们喜欢吗？', 'song_url': 'https://music.163.com/playlist?id=2140733877', 'author': '-_Marshmello', 'author_home_page': 'https://music.163.com/playlist?id=2140733877', 'click': '222万'}
{'title': '房东的猫 陈粒 陈雪凝 谢春花 歌曲合集', 'song_url': 'https://music.163.com/playlist?id=2331414535', 'author': '迁徙H', 'author_home_page': 'https://music.163.com/playlist?id=2331414535', 'click': '2179万'}
